application_id,submission_date,itr_assessment_year,state,lender_type,loan_type,employment_type,application_channel,document_bundle_size,cibil_score,loan_amount_inr,land_record_document_type,land_record_state,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,mutation_date_manipulated,borrower_name,declared_income_annual_inr,borrower_pan,borrower_aadhaar_no,identity_document_type,itr_declared_income,itr_acknowledgement_no,itr_filing_date,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_monthly_inr,salary_slip_employer_name,salary_slip_employer_tan,bank_statement_annual_credits_inr,bank_statement_unusual_credits_count,bank_statement_round_number_flag,gst_annual_turnover,gst_registration_number,gst_cross_month_inconsistency,balance_sheet_total_assets,balance_sheet_total_liabilities,pnl_net_profit_inr,balance_sheet_auditor_urn,nach_mandate_beneficiary_name,nach_mandate_amount_inr,nach_mandate_alteration_detected,guarantor_name,guarantor_overcommitment_detected,pdf_structural_anomaly_score,pixel_manipulation_detected,cloned_region_detected,frequency_domain_anomaly_score,font_inconsistency_score,physical_scan_coherence_score,metadata_timestamp_contradiction,unicode_substitution_detected,ai_generated_document_probability,compression_anomaly_detected,documents_flagged_count,pdf_metadata_modification_delay_days,income_cross_doc_variance_pct,itr_vs_bank_stmt_discrepancy_pct,form16_vs_salary_slip_discrepancy_pct,property_valuation_discrepancy_pct,encumbrance_suppression_flag,double_pledge_risk_score,employment_tan_mismatch,field_investigation_status,field_investigation_gps_mismatch,overall_fraud_risk_score,fraud_risk_category,manual_review_triggered,adverse_action_triggered,final_decision,processing_time_ms,ground_truth_fraud_label,fraud_sub_type,document_primary_language,adverse_action_reason,rbi_fpc_compliant,audit_log_hash
SRS-2025-000561,17-02-2022,FY2021-22,Madhya Pradesh,PSB,Retail_Salaried,Salaried_Private_Sector,Branch,9,603,5750927,,,,,,,,,Sunita Menon,2964145,CGZPM6360Z,XXXX-XXXX-4169,PAN_Card,2913758,270353723862131,31-12-2021,3008284,AMAD80196T,240797,Bharti Airtel,AMAD80196T,2756613,2,False,,,,,,,,HDFC Finance,91191,False,,,0.3106,False,False,0.3225,0.2534,0.6625,False,False,0.2024,False,0,2,3.5085,0.8552,3.4588,,False,0.05,False,Not_Applicable,,2,Clean,False,False,Approved,1334,0,Clean,Hindi,,False,4a5ddf6f83ef
SRS-2023-000605,09-10-2025,FY2024-25,Jharkhand,NBFC,Retail_Salaried,Salaried_Private_Sector,Branch,11,766,1522270,,,,,,,,,Sunita Patel,410857,NQNPP3825O,XXXX-XXXX-7993,Aadhaar,400875,170468589135767,18-08-2025,412373,IWUF34309Q,36048,HCL Technologies,IWUF34309Q,458294,2,False,,,,,,,,ICICI Finance,20509,False,Anil Joshi,False,0.4538,False,False,0.3243,0.3259,0.601,False,False,0.0786,False,0,0,11.9845,14.6383,3.4676,,False,0.2394,False,Not_Applicable,,2,Clean,False,False,Approved,1436,0,Clean,Hindi,,False,25f7bab541a5
SRS-2025-000562,02-08-2024,FY2022-23,Maharashtra,MFI,MSME,Partnership_Firm,Branch,12,699,16711568,,,,,,,,,Ramesh Deshmukh,4009575,RKZPD1626J,XXXX-XXXX-8038,Aadhaar,4053579,222863386303854,18-04-2024,,,,,,3540174,1,False,6141552,27RKZPD1626J1ZO,False,10510000,10510000,3137000,268505011367858134,,,,,,0.2149,False,False,0.0971,0.1662,0.8275,False,False,0.0798,False,0,1,11.5175,5.1742,,,False,0.1872,False,Passed,False,1,Clean,False,False,Approved,934,0,Clean,Marathi,,False,39a142ad87aa
SRS-2026-000529,24-03-2023,FY2022-23,Delhi NCT,NBFC,MSME,Self_Employed_Professional,Branch,9,722,18945705,,,,,,,,,Aarav Kumar,7314175,MWOPK4061L,XXXX-XXXX-8964,Aadhaar,7205484,081821058512984,30-09-2022,,,,,,6657076,0,False,11981608,07MWOPK4061L6Z5,False,20865000,20865000,5765000,265083148263803180,,,,Swati Dutta,False,0.3275,False,False,0.5689,0.6029,0.9479,False,False,0.1331,False,0,1,13.0437,7.0449,,,False,0.2818,False,Passed,False,16,Clean,False,False,Approved,1157,0,Clean,Hindi,,False,3f69cae14f04
SRS-2026-000530,18-12-2023,FY2022-23,Telangana,NBFC,Retail_Salaried,Salaried_Private_Sector,Branch,6,710,3728901,,,,,,,,,Ananya Naidu,953238,ECUPN0709U,XXXX-XXXX-7211,PAN_Card,906873,949965723086530,02-09-2023,953307,NHIE63121B,80404,ICICI Bank,NHIE63121B,930227,0,False,,,,,,,,PolyOculus Finance,70311,False,Deepak Naidu,False,0.1637,False,False,0.6608,0.1487,0.8983,False,False,0.3789,False,0,1,8.2872,6.5839,7.72,,False,0.0431,False,Not_Applicable,,8,Clean,False,False,Approved,868,0,Clean,Telugu,,False,af64dce6983b
SRS-2024-000562,17-03-2024,FY2023-24,Uttar Pradesh,HFC,Retail_Salaried,Salaried_Private_Sector,DSA,11,594,3789136,,,,,,,,,Arjun Menon,1012979,RWSPM1835E,XXXX-XXXX-7087,Passport,1055178,814848920511886,19-11-2023,1014334,EPLW69716Y,78356,Wipro Technologies,EPLW69716Y,991031,0,False,,,,,,,,PolyOculus Finance,56534,False,,,0.2424,False,False,0.6455,0.1982,0.9774,False,False,0.1792,False,0,0,5.5212,6.8334,7.8308,,False,0.0423,False,Not_Applicable,,8,Clean,False,False,Approved,703,0,Clean,Hindi,,False,39a4bec8de9a
SRS-2023-000606,07-09-2024,FY2022-23,Gujarat,NBFC,Agricultural,Agricultural_Cultivator,Branch,9,732,1021244,7/12 Extract,Gujarat,447/5A,Pooja Joshi,2000000,1908681,0,False,Pooja Joshi,458885,YRSPJ9934X,XXXX-XXXX-1490,Aadhaar,,,,,,,,,496982,1,False,,,,,,,,,,,,,0.1712,False,False,0.3013,0.7698,0.8071,False,False,0.131,False,0,2,5.3701,11.5392,,10.2017,False,0.1135,False,Passed,False,9,Clean,False,False,Approved,663,0,Clean,Gujarati,,False,9a3649a10249
SRS-2022-000545,06-03-2024,FY2023-24,Bihar,Private_Bank,Retail_Salaried,Salaried_MNC,DSA,6,682,2238424,,,,,,,,,Anil Dutta,1076498,OYQPD1743Q,XXXX-XXXX-0784,Voter_ID,1094261,335784755662439,02-01-2024,1055574,SQBO87465A,88353,HCL Technologies,SQBO87465A,1155941,2,False,,,,,,,,HDFC Finance,40635,False,,,0.4433,False,False,0.4827,0.4958,0.8812,False,False,0.1359,False,0,1,2.5088,4.0519,9.5924,,False,0.3142,False,Not_Applicable,,10,Clean,False,False,Approved,555,0,Clean,Hindi,,False,1ea5585e4938
SRS-2024-000563,16-11-2022,FY2021-22,Andhra Pradesh,NBFC,MSME,Self_Employed_Professional,DSA,4,556,35082711,,,,,,,,,Vijay Reddy,8800000,EUCPR5320I,XXXX-XXXX-8748,PAN_Card,8409697,522632514151376,02-10-2022,,,,,,9027835,1,False,20685701,37EUCPR5320I0ZQ,False,18137000,18137000,8379000,269632916852487963,HDFC Finance,125000,False,Swati Singh,False,0.3274,False,False,0.2083,0.0422,0.6242,False,False,0.1758,False,0,1,0.7341,3.8582,,,False,0.2919,False,Passed,False,1,Clean,False,False,Approved,767,0,Clean,Telugu,,False,c1bb63f8106c
SRS-2024-000564,30-10-2025,FY2024-25,Delhi NCT,PSB,MSME,Self_Employed_Professional,Branch,5,678,18016386,,,,,,,,,Meena Deshmukh,3630103,ASFPD3169N,XXXX-XXXX-2415,Aadhaar,3513806,060322386261008,27-09-2025,,,,,,3720378,2,False,7084645,07ASFPD3169N4ZD,False,14509000,14509000,4044000,265425327379989421,PolyOculus Finance,125000,False,Kaushik Mishra,False,0.1868,True,False,0.1951,0.3272,0.7756,True,False,0.1191,False,0,1,8.3338,7.5949,,,False,0.1301,False,Passed,False,32,Clean,False,False,Approved,2957,0,Clean,Hindi,,False,1b9db2b36313
SRS-2025-000563,05-10-2024,FY2022-23,Madhya Pradesh,NBFC,Agricultural,Agricultural_Cultivator,Branch,7,640,2114946,Khasra,Madhya Pradesh,896/4B,Sandeep Dutta,2576491,2630052,0,False,Sandeep Dutta,748957,BWMPD4058G,XXXX-XXXX-6810,PAN_Card,,,,,,,,,832358,1,False,,,,,,,,,,,Diya Nair,True,0.1653,False,False,0.5953,0.685,0.5546,False,False,0.1964,False,1,73,10.6225,5.2974,,5.9945,False,0.3383,False,Passed,False,22,Clean,False,False,Manual_Review,459,1,Guarantor_Overcommitment,Hindi,,False,6b00254706e0
SRS-2025-000564,28-08-2022,FY2021-22,Maharashtra,Small_Finance_Bank,Retail_Salaried,Salaried_Private_Sector,Digital_Portal,6,795,2696189,,,,,,,,,Sanjay Deshmukh,749476,IWGPD0301Y,XXXX-XXXX-2810,Aadhaar,777279,350249862121777,06-08-2022,761659,PFOI31812H,65564,Godrej Industries,PFOI31812H,713722,2,True,,,,,,,,ICICI Finance,53629,False,Rajesh Kulkarni,False,0.1804,False,False,0.3897,0.2882,0.8576,False,False,0.1769,False,0,1,2.5242,6.3847,3.9679,,False,0.2737,False,Not_Applicable,,5,Clean,False,False,Approved,1184,0,Clean,Marathi,,False,c771fc3958cd
SRS-2023-000607,15-02-2025,FY2023-24,Telangana,PSB,Retail_Salaried,Salaried_Private_Sector,DSA,12,766,4863969,,,,,,,,,Sai Rao,1555590,TYNPR1097U,XXXX-XXXX-2377,PAN_Card,1515305,966689800514428,27-01-2025,1584775,WIBD41619X,139702,Larsen & Toubro,WIBD41619X,1488624,0,False,,,,,,,,ICICI Finance,70006,False,,,0.1894,False,False,0.6609,0.7062,0.8342,False,False,0.1831,False,0,1,4.7836,7.8968,0.8902,,False,0.3581,False,Not_Applicable,,16,Clean,False,False,Approved,1002,0,Clean,Telugu,,False,d27bf474ea5e
SRS-2025-000565,17-07-2022,FY2021-22,Tamil Nadu,NBFC,MSME,Proprietor,Digital_Portal,9,689,21122874,,,,,,,,,Divya Menon,7253980,TNRPM4141T,XXXX-XXXX-6339,Aadhaar,7200846,426606341784743,14-02-2022,,,,,,7686696,0,False,19801530,33TNRPM4141T4Z8,False,32124000,32124000,8316000,266669122750255595,SBI Finance,125000,False,Vijay Naidu,False,0.2138,False,False,0.0908,0.3955,0.6946,False,False,0.3776,False,0,1,5.3713,7.9957,,,False,0.3539,False,Passed,False,0,Clean,False,False,Approved,1015,0,Clean,Tamil,,False,4207bc9725f4
SRS-2025-000566,10-06-2026,FY2024-25,Goa,NBFC,MSME,Self_Employed_Professional,Mobile_App,8,643,35987201,,,,,,,,,Ramesh Choudhury,8800000,VDWPC3740M,XXXX-XXXX-0673,Aadhaar,8800000,310644433546771,06-03-2026,,,,,,7912366,2,False,21944057,30VDWPC3740M9ZS,False,30108000,28109000,9736000,264475649486890373,SBI Finance,125000,False,,,0.637,False,False,0.6861,0.3928,0.5954,True,False,0.2231,False,6,54,112.6779,82.4868,,,False,0.2849,False,Passed,False,45,Low_Risk,False,False,Approved,6251,1,Balance_Sheet_Fabrication,English,,False,87572b349e47
SRS-2026-000531,22-07-2025,FY2023-24,Telangana,Private_Bank,Retail_Salaried,Salaried_Private_Sector,Mobile_App,12,694,5033416,,,,,,,,,Sai Rao,1587604,JAPPR7674N,XXXX-XXXX-6559,Aadhaar,1560712,334885798999458,10-05-2025,1588510,CMFC99363Y,135341,Wipro Technologies,CMFC99363Y,1507779,1,False,,,,,,,,HDFC Finance,82384,False,,,0.6199,False,False,0.2079,0.8027,0.8651,False,False,0.1987,False,0,2,10.0943,11.2688,2.2684,,False,0.3246,False,Not_Applicable,,17,Clean,False,False,Approved,1004,0,Clean,Telugu,,False,a40140165809
SRS-2022-000546,29-11-2025,FY2023-24,Bihar,PSB,Housing_Finance,Self_Employed_Professional,Branch,7,595,48244425,Record of Rights,Bihar,719/7,Kavitha Pillai,37000000,36131803,1,False,Kavitha Pillai,8800000,MOCPP1618A,XXXX-XXXX-5637,Aadhaar,8578772,987241180041721,01-11-2025,,,,,,8218696,1,False,15668158,10MOCPP1618A2ZR,False,24438000,24438000,8962000,261313111817312528,PolyOculus Finance,125000,False,,,0.6726,False,False,0.4924,0.2857,0.7794,False,False,0.0439,False,0,0,6.4456,13.5486,,8.1839,False,0.3366,False,Passed,False,9,Clean,False,False,Approved,1112,0,Clean,Hindi,,False,5ad7716feb35
SRS-2025-000567,13-04-2022,FY2021-22,Jammu & Kashmir,MFI,Retail_Salaried,Salaried_Private_Sector,DSA,10,701,2460493,,,,,,,,,Fatima Gupta,1128789,MKOPG6146M,XXXX-XXXX-9065,PAN_Card,1139512,838870186923745,13-11-2021,1148326,FSJK02866P,101879,Larsen & Toubro,FSJK02866P,1113228,1,False,,,,,,,,HDFC Finance,45311,False,,,0.1704,False,False,0.5903,0.2927,0.8594,False,False,0.2099,False,0,1,15.8095,12.7298,2.5819,,False,0.3391,False,Not_Applicable,,9,Clean,False,False,Approved,1438,0,Clean,Hindi,,False,ae5ac403e89a
SRS-2024-000565,13-03-2023,FY2021-22,Delhi NCT,Private_Bank,MSME,Proprietor,DSA,13,798,15190390,,,,,,,,,Karan Patil,3817586,ZCRPP2230O,XXXX-XXXX-5167,Passport,3690198,311119471995855,29-08-2022,,,,,,3687423,2,False,7354280,07ZCRPP2230O4ZH,False,7987000,7987000,3428000,261907012710083772,SBI Finance,125000,False,,,0.284,False,False,0.2467,0.5292,0.8235,False,False,0.4515,False,0,1,1.8121,7.0361,,,False,0.0946,False,Passed,False,10,Clean,False,False,Approved,633,0,Clean,Hindi,,False,f4acb93343ca
SRS-2023-000608,08-03-2026,FY2024-25,Assam,PSB,Housing_Finance,Salaried_Private_Sector,Branch,9,727,15055795,Jamabandi,Assam,529/9B,Amit Yadav,21708680,21658678,0,False,Amit Yadav,4127114,AMBPY0854D,XXXX-XXXX-1236,Passport,4182767,043898721882741,08-12-2025,4052852,HHHJ16646L,332828,Wipro Technologies,HHHJ16646L,4543067,1,False,,,,,,,,SBI Finance,125000,False,,,0.3531,False,False,0.6275,0.1927,0.6199,False,False,0.2977,False,0,2,6.871,20.0203,10.6647,3.5476,False,0.4727,False,Passed,False,9,Clean,False,False,Approved,582,0,Clean,English,,False,8850f431bf93
SRS-2023-000609,05-07-2024,FY2023-24,Himachal Pradesh,PSB,Agricultural,Agricultural_Labourer,Business_Correspondent,8,652,2090976,Jamabandi,Himachal Pradesh,532/2A,Rahul Mishra,2346447,2415479,0,False,Rahul Mishra,1746049,GSLPM7270Q,XXXX-XXXX-3014,PAN_Card,,,,,,,,,1568755,2,False,,,,,,,,,,,,,0.4033,False,False,0.2986,0.3788,0.9299,False,False,0.2559,False,0,2,2.0143,7.6879,,0.5051,False,0.4102,False,Passed,False,2,Clean,False,False,Approved,1114,0,Clean,Hindi,,False,6766efc4b8b6
SRS-2022-000547,21-04-2024,FY2022-23,Uttarakhand,Small_Finance_Bank,Agricultural,Agricultural_Labourer,Digital_Portal,9,647,2337208,Khatauni,Uttarakhand,132/5B,Sai Choudhury,3391772,3490586,0,False,Sai Choudhury,1018661,JNZPC5864I,XXXX-XXXX-3718,Aadhaar,,,,,,,,,1003499,2,False,,,,,,,,,,,Meena Singh,False,0.6253,False,False,0.4235,0.4725,0.7875,False,False,0.0919,False,0,0,6.8782,10.3291,,2.1431,False,0.0818,False,Passed,False,18,Clean,False,False,Approved,985,0,Clean,Hindi,,False,33d2c17bc3bc
SRS-2024-000566,16-04-2023,FY2021-22,Punjab,Private_Bank,Housing_Finance,Salaried_Govt,Digital_Portal,8,857,14914657,Fard,Punjab,690/8A,Vijay Mishra,18839406,19524583,0,False,Vijay Mishra,3024893,SYBPM0289B,XXXX-XXXX-4808,PAN_Card,3164927,691840358566071,24-12-2022,3071539,TTCO71122Y,256638,Aditya Birla Group,TTCO71122Y,2713268,1,False,,,,,,,,PolyOculus Finance,125000,False,Mohammad Yadav,False,0.2031,False,False,0.2991,0.505,0.8018,False,False,0.3539,False,0,1,4.6005,6.4755,1.9363,5.6889,False,0.2361,False,Passed,False,9,Clean,False,False,Approved,706,0,Clean,Hindi,,False,d42787765e00
SRS-2024-000567,02-02-2023,FY2021-22,Telangana,PSB,MSME,Private_Ltd_Director,Business_Correspondent,8,632,17099111,,,,,,,,,Vijay Yadav,5900693,KZJPY1521C,XXXX-XXXX-4496,Aadhaar,6119120,150109134535293,,,,,,,5264143,0,False,14369372,36KZJPY1521C1Z5,False,15134000,15856000,6070000,INVALID_UDIN_123,ICICI Finance,125000,False,,,0.8542,False,False,0.4663,0.5264,0.4438,False,False,0.2169,False,3,75,236.8723,76.6365,,,False,0.3056,False,Passed,False,28,Clean,False,True,Rejected,438,1,Balance_Sheet_Fabrication,Telugu,Adverse Action Recommended: Balance Sheet Fabrication detected. Application referred for manual review.,True,dc51f87019ee
SRS-2026-000532,11-10-2023,FY2022-23,Telangana,NBFC,Agricultural,Tenant_Farmer,Branch,10,804,623741,Pattadar Passbook,Telangana,678/5B,Vijay Prasad,2000000,1947506,0,False,Vijay Prasad,228066,VBCPP9655H,XXXX-XXXX-0249,Aadhaar,,,,,,,,,223821,1,False,,,,,,,,,,,,,0.6521,False,False,0.2432,0.3963,0.7276,False,False,0.1381,False,0,2,4.708,10.0882,,4.5983,False,0.3842,False,Passed,False,9,Clean,False,False,Approved,658,0,Clean,Telugu,,False,8c8de43edf7c
SRS-2023-000610,24-02-2022,FY2021-22,Gujarat,PSB,Housing_Finance,Partnership_Firm,Business_Correspondent,14,807,24481105,,,,,,,,,Karan Mehta,5148051,COHPM1017M,XXXX-XXXX-0980,Aadhaar,5040741,055471288265057,31-10-2021,,,,,,4638144,0,False,7942112,24COHPM1017M9Z2,False,15822000,15822000,5504000,264718997439822592,PolyOculus Finance,125000,False,,,0.4727,False,False,0.2444,0.1933,0.9433,False,False,0.1137,False,0,0,5.7067,8.182,,,False,0.2302,False,Passed,False,0,Clean,False,False,Approved,1183,0,Clean,Gujarati,,False,dcc39880a029
SRS-2026-000533,24-04-2022,FY2021-22,Goa,Small_Finance_Bank,MSME,Self_Employed_Professional,Digital_Portal,6,900,27014404,,,,,,,,,Ritu Singh,5220123,ZGGPS2687G,XXXX-XXXX-2503,Voter_ID,5264222,742452646128345,23-12-2021,,,,,,5577486,1,False,11929472,30ZGGPS2687G2ZR,False,9868000,9868000,4321000,266823921787491866,,,,,,0.5184,False,False,0.2784,0.441,0.9158,False,False,0.261,False,0,1,8.4145,7.2529,,,False,0.1497,False,Passed,False,9,Clean,False,False,Approved,1159,0,Clean,English,,False,3ad04e194a33
SRS-2026-000534,26-09-2022,FY2021-22,Haryana,Private_Bank,MSME,Proprietor,Mobile_App,10,553,16190889,,,,,,,,,Vivaan Pillai,3135940,YHTPP5844O,XXXX-XXXX-4004,Aadhaar,3187901,421001818468161,13-04-2022,,,,,,3252834,1,False,7306079,06YHTPP5844O5ZL,False,6090000,6090000,2707000,262216165072482506,,,,Rahul Joshi,False,0.3221,False,False,0.5665,0.1474,0.7002,False,False,0.3679,False,0,2,3.8643,8.4563,,,False,0.1686,False,Passed,False,9,Clean,False,False,Approved,1118,0,Clean,Hindi,,False,91d1b54f4c90
SRS-2023-000611,06-04-2022,FY2021-22,Madhya Pradesh,Small_Finance_Bank,MSME,Proprietor,Branch,11,588,37764467,,,,,,,,,Shalini Nair,8800000,EIDPN7685V,XXXX-XXXX-8477,Aadhaar,8800000,268543969064409,07-03-2022,,,,,,7853285,1,False,16710199,23EIDPN7685V9ZR,False,30174000,30174000,9245000,267906686552497258,PolyOculus Finance,125000,False,Geeta Kumar,False,0.314,False,False,0.0451,0.4325,0.9794,False,False,0.2859,False,0,2,11.1755,4.7065,,,False,0.057,False,Passed,False,1,Clean,False,False,Approved,755,0,Clean,Hindi,,False,04762bf2a737
SRS-2026-000535,01-06-2022,FY2021-22,Chhattisgarh,Private_Bank,Agricultural,Agricultural_Cultivator,Mobile_App,13,504,1754695,Khasra,Chhattisgarh,892/10C,Kaushik Sharma,2183546,2291016,0,False,Kaushik Sharma,721331,EHBPS0068N,XXXX-XXXX-6822,Aadhaar,,,,,,,,,784766,0,False,,,,,,,,,,,Meena Kulkarni,False,0.5399,False,False,0.4576,0.2304,0.8717,False,False,0.4317,False,0,2,9.9973,4.521,,13.1949,False,0.2796,False,Passed,False,8,Clean,False,False,Approved,1133,0,Clean,Hindi,,False,0e24ce0cbb9a
SRS-2023-000612,17-05-2026,FY2024-25,Maharashtra,PSB,Agricultural,Agricultural_Cultivator,Branch,11,703,2407341,7/12 Extract,Maharashtra,849/10D,Sunil Patel,2835287,2833834,0,False,Sunil Patel,1008660,DOZPP5904O,XXXX-XXXX-1557,Aadhaar,,,,,,,,,979333,1,False,,,,,,,,,,,,,0.1609,False,False,0.2873,0.7043,0.95,False,False,0.3368,False,0,1,14.9396,7.5424,,5.7122,False,0.4595,False,Passed,False,9,Clean,False,False,Approved,553,0,Clean,Marathi,,False,e38bb27c1624
SRS-2022-000548,28-05-2022,FY2021-22,Madhya Pradesh,Small_Finance_Bank,Agricultural,Agricultural_Cultivator,Digital_Portal,12,560,2115925,Khasra,Madhya Pradesh,994/10,Ananya Deshmukh,2423253,2458223,1,False,Ananya Deshmukh,890834,VOWPD0820V,XXXX-XXXX-6548,PAN_Card,,,,,,,,,850858,1,False,,,,,,,,,,,,,0.4811,False,False,0.2475,0.5516,0.6347,False,False,0.1623,False,0,2,1.2572,16.3455,,7.288,False,0.3685,False,Passed,False,9,Clean,False,False,Approved,1186,0,Clean,Hindi,,False,733e5df796ee
SRS-2023-000613,12-02-2026,FY2024-25,Maharashtra,PSB,MSME,Self_Employed_Professional,Digital_Portal,13,754,17764439,,,,,,,,,Sanjay Joshi,3271618,SREPJ7046T,XXXX-XXXX-0618,Aadhaar,3377886,274880233941197,,,,,,,3632767,0,False,8254546,27SREPJ7046T3ZH,False,6912000,6404000,2638000,266237559185949981,,,,Shalini Kulkarni,False,0.6708,True,True,0.4026,0.5638,0.1776,True,False,0.4159,False,2,34,46.7803,57.4279,,,False,0.3181,False,Passed,False,70,Medium_Risk,True,False,Manual_Review,7207,1,Balance_Sheet_Fabrication,Marathi,,False,b04da7109b73
SRS-2026-000536,05-01-2023,FY2022-23,Himachal Pradesh,HFC,Housing_Finance,Salaried_Private_Sector,Digital_Portal,9,597,27050277,Jamabandi,Himachal Pradesh,231/3C,Deepak Gupta,34343308,34928310,1,False,Deepak Gupta,8800000,MBFPG1717J,XXXX-XXXX-6708,PAN_Card,8800000,011244403162351,23-09-2022,8711794,NTDJ96754V,694361,State Bank of India,NTDJ96754V,9719446,0,False,,,,,,,,PolyOculus Finance,125000,False,Rahul Patel,False,0.5796,False,False,0.2623,0.599,0.8136,False,False,0.3932,False,0,0,4.4302,12.1969,0.9933,9.2668,False,0.2685,False,Passed,False,16,Clean,False,False,Approved,784,0,Clean,Hindi,,False,bfaed0716908
SRS-2026-000537,24-09-2022,FY2021-22,Kerala,NBFC,Housing_Finance,Salaried_PSU,Digital_Portal,10,697,16742596,Thandaper,Kerala,805/7C,Divya Rao,21410428,20408735,1,False,Divya Rao,4122819,YDGPR7962Q,XXXX-XXXX-9150,Aadhaar,4068400,367757937768544,21-03-2022,4154206,YMEH82182H,364630,Cognizant Technologies,YMEH82182H,4102069,1,False,,,,,,,,ICICI Finance,125000,False,Sunil Rao,False,0.714,False,True,0.46,0.4073,0.7454,False,False,0.2281,False,0,2,3.9844,3.1618,10.2887,14.9174,False,0.2469,False,Passed,False,21,Clean,False,False,Approved,519,0,Clean,Malayalam,,False,4fcbd6cfedc0
SRS-2025-000568,16-03-2026,FY2024-25,West Bengal,PSB,MSME,Self_Employed_Professional,Branch,5,819,25363354,,,,,,,,,Ananya Banerjee,8800000,IMSPB0206Z,XXXX-XXXX-9906,Aadhaar,8800000,183089274613870,04-10-2025,,,,,,8513415,1,False,16959792,19IMSPB0206Z4ZY,False,21314000,21314000,8838000,266657519640527111,,,,,,0.2703,False,False,0.2385,0.4952,0.9361,False,False,0.3261,False,0,2,11.8379,7.3968,,,False,0.1927,False,Passed,False,9,Clean,False,False,Approved,814,0,Clean,Bengali,,False,ca4e967dadce
SRS-2026-000538,01-05-2023,FY2022-23,Bihar,Small_Finance_Bank,Retail_Salaried,Salaried_MNC,Business_Correspondent,9,691,3825692,,,,,,,,,Anil Prasad,1273894,JIQPP6794O,XXXX-XXXX-5214,Aadhaar,1317040,056903963225871,08-11-2022,1255750,QYMN01008I,100927,ICICI Bank,QYMN01008I,1377785,1,False,,,,,,,,ICICI Finance,65448,False,Vijay Bose,False,0.0878,False,False,0.3197,0.3168,0.8706,False,False,0.3671,False,0,2,7.8441,4.6358,2.7016,,False,0.305,False,Not_Applicable,,1,Clean,False,False,Approved,927,0,Clean,Hindi,,False,1fcab82fa035
SRS-2023-000614,04-08-2025,FY2023-24,Bihar,Private_Bank,MSME,Partnership_Firm,Digital_Portal,7,542,13216031,,,,,,,,,Kaushik Nair,2917038,UONPN4437V,XXXX-XXXX-3009,Aadhaar,2774834,289479395228115,09-05-2025,,,,,,2972529,1,False,7882851,10UONPN4437V3ZC,False,6995000,6995000,2536000,265487169288443601,PolyOculus Finance,125000,False,,,0.4417,False,False,0.3038,0.3559,0.902,False,False,0.2921,False,0,2,3.8738,4.9334,,,False,0.2371,False,Not_Applicable,,1,Clean,False,False,Approved,1452,0,Clean,Hindi,,False,ac1e7bed7598
SRS-2024-000568,18-06-2025,FY2023-24,Goa,PSB,MSME,Self_Employed_Professional,Digital_Portal,9,818,45502776,,,,,,,,,Sunil Prasad,8800000,CCMPP5126L,XXXX-XXXX-9407,Passport,8649792,684277017753315,06-03-2025,,,,,,9321089,1,False,22931227,30CCMPP5126L7ZC,False,25385000,25385000,7560000,266448913868124473,HDFC Finance,125000,False,,,0.2797,False,False,0.3546,0.7152,0.7189,False,False,0.1174,False,0,2,2.9063,2.6923,,,False,0.124,False,Passed,False,9,Clean,False,False,Approved,1390,0,Clean,English,,False,d512e7bc2c15
SRS-2022-000549,26-01-2022,FY2021-22,Himachal Pradesh,Private_Bank,MSME,Self_Employed_Professional,Digital_Portal,9,763,19220232,,,,,,,,,Rahul Menon,3415547,QASPM1531U,XXXX-XXXX-5349,Passport,3494983,710298800743114,23-07-2021,,,,,,3459504,0,True,8717699,02QASPM1531U7ZO,False,13738000,13738000,3185000,266779687648024082,,,,,,0.3835,False,False,0.2577,0.2387,0.8424,False,False,0.2603,False,0,1,9.8379,20.8512,,,False,0.3354,False,Passed,False,3,Clean,False,False,Approved,1067,0,Clean,Hindi,,False,9664843556d6
SRS-2026-000539,09-10-2022,FY2021-22,Chhattisgarh,NBFC,Agricultural,Agricultural_Cultivator,Digital_Portal,11,694,1026218,Khasra,Chhattisgarh,544/11D,Meena Pillai,2000000,2001950,0,False,Meena Pillai,344709,PAIPP6245Y,XXXX-XXXX-1452,Aadhaar,,,,,,,,,381664,1,False,,,,,,,,,,,,,0.0866,False,False,0.3131,0.4383,0.8043,False,False,0.3814,False,0,1,4.199,4.8613,,1.2817,False,0.3589,False,Passed,False,1,Clean,False,False,Approved,533,0,Clean,Hindi,,False,0993ee0dce7c
SRS-2022-000550,06-04-2023,FY2021-22,Telangana,HFC,MSME,Private_Ltd_Director,Branch,8,661,21985313,,,,,,,,,Swati Singh,3941571,NSGPS6939V,XXXX-XXXX-7863,PAN_Card,3839573,547260628550294,16-02-2023,,,,,,4304568,0,False,7246987,36NSGPS6939V4ZG,False,11475000,11475000,4513000,264162051647932257,HDFC Finance,125000,False,,,0.4159,False,False,0.4639,0.2269,0.9334,False,False,0.1841,False,0,0,2.6772,13.7085,,,False,0.1501,False,Passed,False,0,Clean,False,False,Approved,896,0,Clean,Telugu,,False,756c82f66e2b
