application_id,lending_segment,borrower_name,declared_income_annual,itr_declared_income,itr_acknowledgement_no,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_salary_monthly,salary_slip_employer_name,bank_statement_annual_credits,bank_statement_unusual_credits,gst_annual_turnover,gst_registration_number,gst_turnover_inconsistency_detected,nach_mandate_beneficiary_name,nach_mandate_authorized_amount,nach_mandate_alteration_detected,land_record_type,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,pdf_metadata_modification_delay_days,compression_anomaly_detected,cloned_signature_detected,font_substitution_detected,physical_coherence_anomaly_detected,ai_generation_score,double_pledge_detected,guarantor_name,guarantor_overcommitment_detected,document_primary_language,is_fraud,fraud_pattern,adverse_action_reason
APP20260723,Housing,Meena Rao,675384,675384,992787373632062,675384,YYCB00115D,56282,Larsen & Toubro,683882,0,0,None,0,PolyOculus Finance,28141,0,7/12 Extract,83/11B,Meena Rao,11257859,11257859,0,3,0,0,0,0,0.1216,0,Reyansh Rao,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260724,Retail,Priya Choudhury,728085,728085,568271885262298,701304,LWJY07571R,58442,Reliance Industries,699922,0,0,None,0,PolyOculus Finance,24376,0,None,None,None,0,0,0,0,0,0,0,0,0.1087,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260725,Agricultural,Kavitha Bose,442657,0,None,0,None,0,None,443199,0,0,None,0,None,0,0,7/12 Extract,455/2,Kavitha Bose,0,0,0,3,0,0,0,0,0.1486,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260726,MSME,Sunil Singh,1373791,1373791,162650979584604,0,None,0,None,1383080,0,2154874,36HKHAE2803M6PL,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0288,0,Priya Pillai,1,English,1,guarantor_overcommitment,Adverse Action Recommended: Guarantor risk alert. Stated guarantor 'Priya Pillai' is co-committed in 3 other active commercial credit applications exceeding their aggregate net worth.
APP20260727,MSME,Ritu Dutta,857711,857711,573936351163882,0,None,0,None,813606,0,1042801,99XOAEU3798Z827,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0631,0,Vijay Mishra,0,English,0,clean,Application cleared all automated document checks.
APP20260728,MSME,Suresh Mishra,2822371,2822371,422233706281027,0,None,0,None,2832400,0,4277556,48FDRHP2464QGZ2,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0902,0,Sunita Verma,1,English,1,guarantor_overcommitment,Adverse Action Recommended: Guarantor risk alert. Stated guarantor 'Sunita Verma' is co-committed in 3 other active commercial credit applications exceeding their aggregate net worth.
APP20260729,MSME,Sai Nair,3022711,3022711,002446907040663,0,None,0,None,4518282,1,3860982,78KOVDL5197L7G0,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0915,0,Aarav Patil,0,English,1,unusual_credits,"Adverse Action Recommended: Circular trading and artificial balance padding detected. Bank statement logs reveal repetitive, round-number credits from related entities."
APP20260730,MSME,Vihaan Singh,3111334,3111334,903817070403275,0,None,0,None,3063836,0,3911784,84GWNDW2038SEXB,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1324,0,Priya Mehta,0,English,0,clean,Application cleared all automated document checks.
APP20260731,Agricultural,Swati Dutta,793295,0,None,0,None,0,None,786996,0,0,None,0,None,0,0,Patta,786/4B,Swati Dutta,0,0,0,0,0,0,0,0,0.129,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260732,Agricultural,Amit Rao,482029,0,None,0,None,0,None,477971,0,0,None,0,None,0,0,7/12 Extract,988/2A,Amit Rao,0,0,0,1,0,0,0,0,0.0609,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260733,Housing,Yagyesh Pillai,1648332,1648332,135286402542775,1648332,JLLR68265U,137361,ICICI Bank,1644143,0,0,None,0,PolyOculus Finance,68680,0,7/12 Extract,493/4B,Yagyesh Pillai,12432583,12432583,0,3,0,0,0,0,0.1051,0,Ananya Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260734,MSME,Priya Patil,856464,856464,273178564327328,0,None,0,None,897948,0,1218338,24ZHTLI2256NEW1,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.124,0,Kiran Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260735,MSME,Kaushik Kumar,1564453,1564453,230686416932643,0,None,0,None,1612636,0,2280189,60UKNHM6677ZXOM,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0791,0,Rajesh Naidu,0,English,0,clean,Application cleared all automated document checks.
APP20260736,Agricultural,Reyansh Patil,1192500,0,None,0,None,0,None,1186145,0,0,None,0,None,0,0,Patta,39/4,Reyansh Patil,0,0,0,1,0,0,0,0,0.1072,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260737,Retail,Vihaan Chatterjee,1516369,1516369,926899083221127,1516236,PHUK32158F,126353,Larsen & Toubro,1528841,0,0,None,0,PolyOculus Finance,51541,0,None,None,None,0,0,0,1,0,0,0,0,0.1185,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260738,Retail,Anil Pillai,1028072,1028072,758632828061497,1023528,OCKZ06522D,85294,Tata Consultancy Services,1011964,0,0,None,0,PolyOculus Finance,35117,0,None,None,None,0,0,0,81,1,0,0,0,0.9664,0,None,0,Hindi,1,ai_generated_document,Adverse Action Recommended: AI-Generated Document detected. Salary slips exhibit statistical image frequency noise consistent with text-to-image generator engines.
APP20260739,Agricultural,Mohammad Patil,320506,0,None,0,None,0,None,313265,0,0,None,0,None,0,0,7/12 Extract,758/10,Mohammad Patil,0,0,0,1,0,0,0,0,0.0895,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260740,Housing,Sunil Kumar,1918884,1918884,862651057279842,1918884,BGOC02656Y,159907,Tata Consultancy Services,1910442,0,0,None,0,PolyOculus Finance,79953,0,7/12 Extract,681/3,Sunil Kumar,7226950,7226950,0,3,0,0,0,0,0.1385,0,Rahul Khan,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260741,Retail,Diya Patel,376374,376374,986219728932103,351864,BBMZ08909M,29322,Tata Consultancy Services,339480,0,0,None,0,PolyOculus Finance,12728,0,None,None,None,0,0,0,3,0,0,0,0,0.1382,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260742,Agricultural,Sai Bhalerao,798936,0,None,0,None,0,None,779999,0,0,None,0,None,0,0,Patta,811/12,Sai Bhalerao,0,0,0,3,0,0,0,0,0.0262,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260743,Housing,Pooja Naidu,2238144,2238144,562184639909248,2238144,JJWE05906J,186512,Aditya Birla Group,2231787,0,0,None,0,PolyOculus Finance,93256,0,7/12 Extract,398/2D,Pooja Naidu,13033054,13033054,0,0,0,0,0,0,0.0326,0,Kaushik Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260744,Agricultural,Vikram Nair,845198,0,None,0,None,0,None,828566,0,0,None,0,None,0,0,Patta,94/6A,Vikram Nair,0,0,0,0,0,0,0,0,0.0207,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260745,Retail,Suresh Patil,725030,725030,313743013489457,698352,HNXL65959A,58196,ICICI Bank,686824,0,0,None,0,PolyOculus Finance,24278,0,None,None,None,0,0,0,0,0,0,0,0,0.0669,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260746,Housing,Ananya Kumar,2188164,2188164,219474316403000,2188164,HZXC29369F,182347,HDFC Bank Ltd,2179491,0,0,None,0,PolyOculus Finance,91173,0,7/12 Extract,534/8,Ananya Kumar,13751327,13751327,0,2,0,0,0,0,0.061,0,Aarav Sharma,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260747,Retail,Diya Mishra,1589801,1589801,111415137125152,1564908,NMWN36502B,130409,Mahindra & Mahindra,1574526,0,0,None,0,PolyOculus Finance,53163,0,None,None,None,0,0,0,0,0,0,0,0,0.1041,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260748,Agricultural,Rajesh Kulkarni,809383,0,None,0,None,0,None,802112,0,0,None,0,None,0,0,Patta,365/11,Rajesh Kulkarni,0,0,0,0,0,0,0,0,0.1086,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260749,Retail,Rahul Singh,337973,337973,926934954215803,312036,QXSI36817Y,26003,Infosys Limited,318524,0,0,None,0,PolyOculus Finance,11401,0,None,None,None,0,0,0,1,0,0,0,0,0.1393,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260750,Retail,Pooja Nair,578485,578485,669237496962576,575700,CVQX49984S,47975,Tata Consultancy Services,571150,0,0,None,0,PolyOculus Finance,20190,0,None,None,None,0,0,0,1,0,0,0,0,0.0871,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260751,Housing,Ritu Bhalerao,1562784,1562784,607180495028584,1562784,JSKK24240M,130232,ICICI Bank,1557499,0,0,None,0,PolyOculus Finance,65116,0,7/12 Extract,434/2A,Ritu Bhalerao,9451757,9451757,0,2,0,0,0,0,0.0929,1,Diya Naidu,0,Marathi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20260752,Agricultural,Krishna Kulkarni,487073,0,None,0,None,0,None,493141,0,0,None,0,None,0,0,7/12 Extract,209/8C,Krishna Kulkarni,0,0,0,1,0,0,0,0,0.0989,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260753,Housing,Pooja Dutta,1167324,1167324,380217913000737,1167324,IYKC53299M,97277,Wipro Technologies,1173674,0,0,None,0,PolyOculus Finance,48638,0,7/12 Extract,838/7,Pooja Dutta,11447243,11447243,0,3,0,0,0,0,0.1304,0,Ramesh Reddy,0,English,0,clean,Application cleared all automated document checks.
APP20260754,Agricultural,Sanjay Dutta,760515,0,None,0,None,0,None,764031,0,0,None,0,None,0,0,Patta,645/6D,Sanjay Dutta,0,0,0,1,0,0,0,0,0.041,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260755,MSME,Sai Joshi,2198843,2198843,008639664021113,0,None,0,None,2202224,0,3250783,91DRPXJ2883E318,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0836,0,Mohammad Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260756,MSME,Sunita Verma,3305569,3305569,014605626446061,0,None,0,None,3331822,0,21007796,43EISRS0735A0UW,1,None,0,0,None,None,None,0,0,0,2,0,0,1,0,0.0844,0,Rahul Rao,0,English,1,gst_manipulation,"Adverse Action Recommended: GST turnover inconsistency. Declared GST annual turnover of ₹21,007,796 contradicts verified ITR receipts of ₹3,305,569."
APP20260757,MSME,Krishna Bose,3530207,3530207,649503278471271,0,None,0,None,3560721,0,5717451,10LMZSI3667CE2F,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0216,0,Sai Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260758,Housing,Neha Mishra,833340,833340,761263664386221,833340,RDJE83676L,69445,Larsen & Toubro,830570,0,0,None,0,PolyOculus Finance,34722,0,7/12 Extract,95/2B,Neha Mishra,10354721,10354721,0,0,0,0,0,0,0.0669,0,Rahul Yadav,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260759,Agricultural,Vivaan Bose,461432,0,None,0,None,0,None,457376,0,0,None,0,None,0,0,7/12 Extract,801/4D,Vivaan Bose,0,0,0,1,0,0,0,0,0.0735,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260760,Agricultural,Anil Mehta,415939,0,None,0,None,0,None,427314,0,0,None,0,None,0,0,7/12 Extract,399/10A,Anil Mehta,0,0,0,2,0,0,0,0,0.0712,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260761,Housing,Reyansh Chatterjee,2163204,2163204,458325002888142,2163204,LWWW38493L,180267,Reliance Industries,2161360,0,0,None,0,PolyOculus Finance,90133,0,7/12 Extract,982/6C,Reyansh Chatterjee,10204208,10204208,0,1,0,0,0,0,0.1222,0,Sandeep Dutta,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260762,Retail,Vijay Khan,1239862,1239862,128231363959439,1225908,WDRW77871H,102159,Mahindra & Mahindra,1221379,0,0,None,0,PolyOculus Finance,41863,0,None,None,None,0,0,0,3,0,0,0,0,0.0816,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260763,MSME,Vijay Naidu,911942,911942,114730118496866,0,None,0,None,899543,0,1592638,97MWJWH6426QEKT,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1313,0,Rahul Dutta,0,English,0,clean,Application cleared all automated document checks.
APP20260764,Retail,Rahul Choudhury,1422025,1422025,209474342189521,1398984,ZWVA90862I,116582,Wipro Technologies,1396688,0,0,None,0,PolyOculus Finance,47632,0,None,None,None,0,0,0,0,0,0,0,0,0.1397,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260765,MSME,Anil Dutta,4086272,4086272,639596647020366,0,None,0,None,4073763,0,7087195,85AZXHS0816Y567,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0692,0,Karan Verma,0,English,0,clean,Application cleared all automated document checks.
APP20260766,Agricultural,Arjun Patel,275859,0,None,0,None,0,None,291306,0,0,None,0,None,0,0,Patta,496/6D,Arjun Patel,0,0,0,2,0,0,0,0,0.0508,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260767,MSME,Geeta Bose,871580,871580,002335023562644,0,None,0,None,867751,0,1310343,16AXNIH1842C8VF,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.05,0,Pooja Bhalerao,0,English,0,clean,Application cleared all automated document checks.
APP20260768,Agricultural,Ananya Yadav,917166,0,None,0,None,0,None,930979,0,0,None,0,None,0,0,Patta,456/2,Ananya Yadav,0,0,0,1,0,0,0,0,0.0777,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260769,Retail,Geeta Deshmukh,1213949,1213949,833756108783921,1198548,JOPK41332H,99879,Aditya Birla Group,1205048,0,0,None,0,PolyOculus Finance,40951,0,None,None,None,0,0,0,0,0,0,0,0,0.0219,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260770,Retail,Ananya Naidu,1749553,1749553,730652456287073,1724100,EVET45620L,143675,HCL Technologies,1733304,0,0,None,0,PolyOculus Finance,58470,0,None,None,None,0,0,0,1,0,0,0,0,0.0232,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260771,MSME,Geeta Kulkarni,2301129,2301129,058909917048571,0,None,0,None,3471808,1,3856726,49YDWND1769GAVA,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0697,0,Sai Mehta,0,English,1,unusual_credits,"Adverse Action Recommended: Circular trading and artificial balance padding detected. Bank statement logs reveal repetitive, round-number credits from related entities."
APP20260772,Housing,Rahul Kumar,2137812,2137812,260748690697415,2137812,QCJP33740T,178151,Mahindra & Mahindra,2140186,0,0,None,0,PolyOculus Finance,89075,0,7/12 Extract,885/4A,Rahul Kumar,10791515,10791515,0,2,0,0,0,0,0.1045,1,Kaushik Dutta,0,Hindi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20260773,Housing,Rahul Singh,2721672,2721672,371426100297432,2721672,RKTI75090W,226806,Infosys Limited,2713109,0,0,None,0,PolyOculus Finance,113403,0,7/12 Extract,416/12A,Rahul Singh,3161701,3161701,0,2,0,0,0,0,0.1423,0,Diya Sharma,0,English,0,clean,Application cleared all automated document checks.
APP20260774,MSME,Ananya Kulkarni,4231961,4231961,958923573861540,0,None,0,None,4215010,0,6054422,97YZKHV8029PY3O,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.1037,0,Karan Mehta,0,English,0,clean,Application cleared all automated document checks.
APP20260775,MSME,Deepak Patil,1696251,1696251,941086760303773,0,None,0,None,1723482,0,2060016,72VMCYF0679K646,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0469,0,Priya Yadav,0,English,0,clean,Application cleared all automated document checks.
APP20260776,MSME,Aarav Gupta,616386,616386,555255783891693,0,None,0,None,602913,0,763505,59TQBTB2244H1OT,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.018,0,Vivaan Khan,0,English,0,clean,Application cleared all automated document checks.
APP20260777,Agricultural,Krishna Mehta,1112307,0,None,0,None,0,None,1109112,0,0,None,0,None,0,0,7/12 Extract,883/10B,Krishna Mehta,0,0,0,3,0,0,0,0,0.0828,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260778,Agricultural,Vikram Choudhury,594786,0,None,0,None,0,None,590810,0,0,None,0,None,0,0,Patta,47/6D,Vikram Choudhury,0,0,0,1,0,0,0,0,0.0203,1,None,0,Tamil,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 47/6D is currently pledged as active collateral in another live loan application.
APP20260779,Retail,Ritu Kumar,761039,761039,051366448671846,756468,CMKX65942R,63039,State Bank of India,771157,0,0,None,0,Third Party Collector,26215,1,None,None,None,0,0,0,3,0,1,0,0,0.0966,0,None,0,Hindi,1,nach_manipulation,Adverse Action Recommended: NACH mandate alteration detected. The beneficiary name stated in the mandate has been altered post-signature.
APP20260780,MSME,Pooja Patil,1844136,1844136,445606160381566,0,None,0,None,1887737,0,2808002,64PGIND3444T4NA,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0929,0,Amit Mishra,0,English,0,clean,Application cleared all automated document checks.
APP20260781,Agricultural,Sandeep Sharma,962712,0,None,0,None,0,None,964316,0,0,None,0,None,0,0,7/12 Extract,137/8,Sandeep Sharma,0,0,0,0,0,0,0,0,0.1386,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260782,MSME,Shalini Gupta,3256813,3256813,830501950830712,0,None,0,None,3299088,0,5156050,54VMQZQ6750D0FW,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0926,0,Arjun Gowda,0,English,0,clean,Application cleared all automated document checks.
APP20260783,Agricultural,Ritu Reddy,872740,0,None,0,None,0,None,862520,0,0,None,0,None,0,0,Patta,421/11D,Ritu Reddy,0,0,0,1,0,0,0,0,0.09,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260784,MSME,Rajesh Menon,2068491,2068491,860107419879642,0,None,0,None,2093754,0,3042211,29THAVM7062M88N,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0671,0,Diya Naidu,0,English,0,clean,Application cleared all automated document checks.
APP20260785,Retail,Vijay Verma,1101185,1101185,262327268964956,1075332,WNUO86969U,89611,Wipro Technologies,1088338,0,0,None,0,PolyOculus Finance,36844,0,None,None,None,0,0,0,3,0,0,0,0,0.086,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260786,MSME,Aaradhya Patil,2316097,2316097,188450562767628,0,None,0,None,2299103,0,3197278,87ZRWAA7373XBGJ,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0825,0,Pooja Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260787,Agricultural,Vihaan Banerjee,1087084,0,None,0,None,0,None,1081978,0,0,None,0,None,0,0,Patta,590/1C,Vihaan Banerjee,0,0,0,1,0,0,0,0,0.0493,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260788,Retail,Rahul Menon,1551468,1551468,690504391016090,1540152,EOII81426V,128346,Godrej Industries,1532771,0,0,None,0,PolyOculus Finance,52338,0,None,None,None,0,0,0,2,0,0,0,0,0.0477,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260789,Housing,Amit Gupta,1351824,1351824,652841425831610,1351824,JFFS32927B,112652,HCL Technologies,1361603,0,0,None,0,PolyOculus Finance,56326,0,7/12 Extract,92/10A,Amit Gupta,12499343,12499343,0,0,0,0,0,0,0.0256,0,Sandeep Patel,0,English,0,clean,Application cleared all automated document checks.
APP20260790,Housing,Vikram Pillai,2752500,2752500,240711841439103,2752500,MZST77217A,229375,State Bank of India,2750939,0,0,None,0,PolyOculus Finance,114687,0,7/12 Extract,131/9C,Vikram Pillai,10820102,10820102,0,2,0,0,0,0,0.0538,0,Ananya Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260791,Agricultural,Aaradhya Prasad,854699,0,None,0,None,0,None,839532,0,0,None,0,None,0,0,7/12 Extract,256/1A,Aaradhya Prasad,0,0,0,1,0,0,0,0,0.0217,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260792,Retail,Vihaan Nair,842557,842557,651897428992785,818928,MUMB99999Z,68244,Shell Company Pvt Ltd,813685,0,0,None,0,PolyOculus Finance,28297,0,None,None,None,0,0,0,2,0,0,0,0,0.0145,0,None,0,Hindi,1,fabricated_employment,Adverse Action Recommended: Fabricated employment suspected. The employer stated on salary slips does not match the active registry data for the provided TAN.
APP20260793,MSME,Sanjay Patel,4254227,4254227,333161357610822,0,None,0,None,4261358,0,29435156,39CAQEZ4163NFV8,1,None,0,0,None,None,None,0,0,0,1,0,0,1,0,0.0457,0,Pooja Yadav,0,English,1,gst_manipulation,"Adverse Action Recommended: GST turnover inconsistency. Declared GST annual turnover of ₹29,435,156 contradicts verified ITR receipts of ₹4,254,227."
APP20260794,Agricultural,Fatima Kumar,324863,0,None,0,None,0,None,308374,0,0,None,0,None,0,0,7/12 Extract,154/11D,Fatima Kumar,0,0,0,1,0,0,0,0,0.0813,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
